Actor,Achiever,Group,Course,Time,Action
578,High,58.0,A,2025-01-01 11:49:09.397716284,discuss
579,High,58.0,A,2025-01-01 10:36:07.397716284,emotion
579,High,58.0,A,2025-01-01 10:51:39.397716284,consensus
579,High,58.0,A,2025-01-01 11:19:16.397716284,cohesion
580,High,58.0,A,2025-01-01 10:28:25.397716284,discuss
580,High,58.0,A,2025-01-01 10:52:50.397716284,consensus
580,High,58.0,A,2025-01-01 11:17:23.397716284,consensus
580,High,58.0,A,2025-01-01 11:49:18.397716284,discuss
580,High,58.0,A,2025-01-01 12:14:04.397716284,coregulate
581,High,59.0,A,2025-01-01 09:55:25.654309750,plan
582,High,59.0,A,2025-01-01 09:54:52.654309750,emotion
582,High,59.0,A,2025-01-01 10:11:40.654309750,consensus
583,High,59.0,A,2025-01-01 10:13:14.654309750,discuss
583,High,59.0,A,2025-01-01 10:41:50.654309750,plan
583,High,59.0,A,2025-01-01 10:54:48.654309750,consensus
584,High,59.0,A,2025-01-01 10:09:47.654309750,plan
585,High,59.0,A,2025-01-01 09:58:53.654309750,plan
586,High,59.0,A,2025-01-01 10:02:03.654309750,monitor
586,High,59.0,A,2025-01-01 10:32:47.654309750,consensus
586,High,59.0,A,2025-01-01 11:00:50.654309750,monitor
586,High,59.0,A,2025-01-01 11:25:33.654309750,plan
586,High,59.0,A,2025-01-01 11:52:08.654309750,discuss
587,High,59.0,A,2025-01-01 10:08:29.654309750,cohesion
587,High,59.0,A,2025-01-01 10:39:14.654309750,discuss
587,High,59.0,A,2025-01-01 11:09:59.654309750,plan
587,High,59.0,A,2025-01-01 11:22:33.654309750,consensus
588,High,59.0,A,2025-01-01 09:58:30.654309750,consensus
588,High,59.0,A,2025-01-01 10:21:22.654309750,plan
589,High,59.0,A,2025-01-01 10:11:31.654309750,discuss
589,High,59.0,A,2025-01-01 10:34:25.654309750,emotion
590,High,59.0,A,2025-01-01 09:58:16.654309750,consensus
590,High,59.0,A,2025-01-01 10:20:08.654309750,cohesion
590,High,59.0,A,2025-01-01 10:45:04.654309750,consensus
590,High,59.0,A,2025-01-01 11:14:26.654309750,emotion
591,High,60.0,A,2025-01-01 08:16:20.009381533,discuss
591,High,60.0,A,2025-01-01 08:33:25.009381533,plan
592,High,60.0,A,2025-01-01 08:13:24.009381533,emotion
592,High,60.0,A,2025-01-01 08:34:37.009381533,discuss
592,High,60.0,A,2025-01-01 08:57:22.009381533,consensus
592,High,60.0,A,2025-01-01 09:10:26.009381533,consensus
593,High,60.0,A,2025-01-01 08:04:08.009381533,consensus
593,High,60.0,A,2025-01-01 08:22:26.009381533,synthesis
593,High,60.0,A,2025-01-01 08:45:37.009381533,emotion
593,High,60.0,A,2025-01-01 09:10:12.009381533,plan
593,High,60.0,A,2025-01-01 09:30:18.009381533,cohesion
594,High,60.0,A,2025-01-01 08:12:41.009381533,cohesion
594,High,60.0,A,2025-01-01 08:32:35.009381533,consensus
594,High,60.0,A,2025-01-01 09:02:36.009381533,consensus
595,High,60.0,A,2025-01-01 08:09:38.009381533,coregulate
596,High,60.0,A,2025-01-01 08:09:18.009381533,discuss
596,High,60.0,A,2025-01-01 08:30:52.009381533,plan
597,High,60.0,A,2025-01-01 08:13:48.009381533,plan
598,High,60.0,A,2025-01-01 08:09:15.009381533,plan
598,High,60.0,A,2025-01-01 08:21:07.009381533,emotion
598,High,60.0,A,2025-01-01 08:46:34.009381533,plan
599,High,60.0,A,2025-01-01 08:19:43.009381533,cohesion
599,High,60.0,A,2025-01-01 08:44:33.009381533,plan
599,High,60.0,A,2025-01-01 09:06:35.009381533,discuss
599,High,60.0,A,2025-01-01 09:36:39.009381533,discuss
599,High,60.0,A,2025-01-01 09:58:44.009381533,coregulate
601,High,61.0,A,2025-01-01 09:05:50.688057661,coregulate
601,High,61.0,A,2025-01-01 09:22:55.688057661,plan
602,High,61.0,A,2025-01-01 09:21:41.688057661,emotion
602,High,61.0,A,2025-01-01 09:36:03.688057661,consensus
602,High,61.0,A,2025-01-01 09:54:32.688057661,plan
602,High,61.0,A,2025-01-01 10:18:48.688057661,consensus
602,High,61.0,A,2025-01-01 10:34:21.688057661,monitor
603,High,61.0,A,2025-01-01 09:26:17.688057661,consensus
603,High,61.0,A,2025-01-01 09:42:52.688057661,adapt
604,High,61.0,A,2025-01-01 09:09:33.688057661,discuss
604,High,61.0,A,2025-01-01 09:33:35.688057661,consensus
604,High,61.0,A,2025-01-01 09:53:16.688057661,consensus
605,High,61.0,A,2025-01-01 09:14:47.688057661,synthesis
605,High,61.0,A,2025-01-01 09:47:22.688057661,consensus
606,High,61.0,A,2025-01-01 09:23:31.688057661,plan
606,High,61.0,A,2025-01-01 09:54:50.688057661,cohesion
606,High,61.0,A,2025-01-01 10:05:08.688057661,plan
606,High,61.0,A,2025-01-01 10:24:43.688057661,coregulate
607,High,61.0,A,2025-01-01 09:19:19.688057661,discuss
607,High,61.0,A,2025-01-01 09:36:52.688057661,discuss
607,High,61.0,A,2025-01-01 10:02:56.688057661,plan
608,High,61.0,A,2025-01-01 09:11:49.688057661,discuss
608,High,61.0,A,2025-01-01 09:43:52.688057661,emotion
608,High,61.0,A,2025-01-01 10:12:29.688057661,monitor
609,High,61.0,A,2025-01-01 09:27:50.688057661,cohesion
609,High,61.0,A,2025-01-01 09:45:26.688057661,consensus
609,High,61.0,A,2025-01-01 10:16:49.688057661,cohesion
609,High,61.0,A,2025-01-01 10:39:23.688057661,plan
609,High,61.0,A,2025-01-01 10:46:15.688057661,plan
611,High,62.0,A,2025-01-01 10:05:17.642185926,discuss
611,High,62.0,A,2025-01-01 10:21:05.642185926,emotion
611,High,62.0,A,2025-01-01 10:52:01.642185926,emotion
611,High,62.0,A,2025-01-01 11:11:12.642185926,discuss
612,High,62.0,A,2025-01-01 10:07:22.642185926,discuss
613,High,62.0,A,2025-01-01 10:08:33.642185926,discuss
613,High,62.0,A,2025-01-01 10:22:50.642185926,emotion
613,High,62.0,A,2025-01-01 10:42:07.642185926,plan
613,High,62.0,A,2025-01-01 11:03:42.642185926,discuss
613,High,62.0,A,2025-01-01 11:22:28.642185926,plan
614,High,62.0,A,2025-01-01 10:11:58.642185926,coregulate
614,High,62.0,A,2025-01-01 10:33:48.642185926,consensus
615,High,62.0,A,2025-01-01 10:06:38.642185926,consensus
615,High,62.0,A,2025-01-01 10:18:21.642185926,coregulate
615,High,62.0,A,2025-01-01 10:43:27.642185926,plan
615,High,62.0,A,2025-01-01 11:02:04.642185926,consensus
616,High,62.0,A,2025-01-01 10:14:19.642185926,discuss
617,High,62.0,A,2025-01-01 10:23:11.642185926,emotion
617,High,62.0,A,2025-01-01 10:40:24.642185926,plan
617,High,62.0,A,2025-01-01 11:02:42.642185926,plan
617,High,62.0,A,2025-01-01 11:24:44.642185926,discuss
618,High,62.0,A,2025-01-01 10:07:55.642185926,consensus
618,High,62.0,A,2025-01-01 10:19:29.642185926,plan
619,High,62.0,A,2025-01-01 10:04:26.642185926,emotion
619,High,62.0,A,2025-01-01 10:22:44.642185926,cohesion
619,High,62.0,A,2025-01-01 10:49:01.642185926,discuss
619,High,62.0,A,2025-01-01 11:20:12.642185926,discuss
619,High,62.0,A,2025-01-01 11:37:52.642185926,discuss
620,High,62.0,A,2025-01-01 10:19:58.642185926,plan
620,High,62.0,A,2025-01-01 10:48:37.642185926,plan
621,High,63.0,A,2025-01-01 09:57:03.003346920,consensus
621,High,63.0,A,2025-01-01 10:19:32.003346920,plan
621,High,63.0,A,2025-01-01 10:45:50.003346920,coregulate
621,High,63.0,A,2025-01-01 11:07:55.003346920,plan
622,High,63.0,A,2025-01-01 09:55:03.003346920,cohesion
622,High,63.0,A,2025-01-01 10:24:21.003346920,plan
622,High,63.0,A,2025-01-01 10:46:38.003346920,monitor
623,High,63.0,A,2025-01-01 09:56:55.003346920,cohesion
623,High,63.0,A,2025-01-01 10:23:58.003346920,discuss
623,High,63.0,A,2025-01-01 10:31:46.003346920,emotion
623,High,63.0,A,2025-01-01 10:51:06.003346920,emotion
623,High,63.0,A,2025-01-01 11:07:01.003346920,plan
624,High,63.0,A,2025-01-01 10:07:48.003346920,cohesion
624,High,63.0,A,2025-01-01 10:16:37.003346920,consensus
625,High,63.0,A,2025-01-01 09:49:20.003346920,emotion
625,High,63.0,A,2025-01-01 10:01:26.003346920,emotion
625,High,63.0,A,2025-01-01 10:22:45.003346920,plan
626,High,63.0,A,2025-01-01 09:58:30.003346920,plan
627,High,63.0,A,2025-01-01 09:58:05.003346920,plan
629,High,63.0,A,2025-01-01 09:52:51.003346920,monitor
629,High,63.0,A,2025-01-01 10:11:23.003346920,emotion
630,High,63.0,A,2025-01-01 09:54:39.003346920,emotion
631,High,64.0,A,2025-01-01 08:52:13.891837358,plan
631,High,64.0,A,2025-01-01 09:14:12.891837358,emotion
632,High,64.0,A,2025-01-01 08:53:20.891837358,discuss
632,High,64.0,A,2025-01-01 09:21:03.891837358,monitor
632,High,64.0,A,2025-01-01 09:32:39.891837358,consensus
632,High,64.0,A,2025-01-01 09:53:46.891837358,cohesion
632,High,64.0,A,2025-01-01 10:21:18.891837358,plan
632,High,64.0,A,2025-01-01 10:42:15.891837358,plan
633,High,64.0,A,2025-01-01 09:07:43.891837358,discuss
633,High,64.0,A,2025-01-01 09:35:52.891837358,plan
633,High,64.0,A,2025-01-01 09:55:29.891837358,coregulate
633,High,64.0,A,2025-01-01 10:13:36.891837358,emotion
633,High,64.0,A,2025-01-01 10:35:30.891837358,discuss
634,High,64.0,A,2025-01-01 09:05:48.891837358,plan
634,High,64.0,A,2025-01-01 09:25:17.891837358,synthesis
634,High,64.0,A,2025-01-01 09:49:21.891837358,discuss
634,High,64.0,A,2025-01-01 10:08:47.891837358,discuss
634,High,64.0,A,2025-01-01 10:27:44.891837358,emotion
635,High,64.0,A,2025-01-01 09:00:41.891837358,plan
635,High,64.0,A,2025-01-01 09:16:27.891837358,adapt
635,High,64.0,A,2025-01-01 09:34:47.891837358,discuss
635,High,64.0,A,2025-01-01 09:53:27.891837358,plan
636,High,64.0,A,2025-01-01 09:08:30.891837358,consensus
636,High,64.0,A,2025-01-01 09:21:17.891837358,discuss
636,High,64.0,A,2025-01-01 09:42:35.891837358,consensus
637,High,64.0,A,2025-01-01 08:53:41.891837358,plan
638,High,64.0,A,2025-01-01 09:00:49.891837358,consensus
638,High,64.0,A,2025-01-01 09:24:57.891837358,emotion
638,High,64.0,A,2025-01-01 09:47:22.891837358,plan
639,High,64.0,A,2025-01-01 09:00:08.891837358,discuss
640,High,64.0,A,2025-01-01 09:02:26.891837358,discuss
640,High,64.0,A,2025-01-01 09:28:33.891837358,discuss
640,High,64.0,A,2025-01-01 09:55:06.891837358,consensus
641,High,65.0,A,2025-01-01 08:29:37.220584631,plan
641,High,65.0,A,2025-01-01 08:40:09.220584631,plan
641,High,65.0,A,2025-01-01 09:04:12.220584631,emotion
641,High,65.0,A,2025-01-01 09:33:05.220584631,consensus
642,High,65.0,A,2025-01-01 08:27:31.220584631,cohesion
642,High,65.0,A,2025-01-01 08:46:21.220584631,plan
642,High,65.0,A,2025-01-01 09:07:27.220584631,cohesion
642,High,65.0,A,2025-01-01 09:20:27.220584631,emotion
643,High,65.0,A,2025-01-01 08:24:38.220584631,discuss
643,High,65.0,A,2025-01-01 08:42:42.220584631,plan
643,High,65.0,A,2025-01-01 09:04:10.220584631,emotion
644,High,65.0,A,2025-01-01 08:36:14.220584631,consensus
644,High,65.0,A,2025-01-01 09:03:04.220584631,plan
644,High,65.0,A,2025-01-01 09:25:37.220584631,coregulate
644,High,65.0,A,2025-01-01 09:40:52.220584631,consensus
645,High,65.0,A,2025-01-01 08:27:09.220584631,plan
645,High,65.0,A,2025-01-01 08:48:59.220584631,adapt
645,High,65.0,A,2025-01-01 09:11:27.220584631,discuss
646,High,65.0,A,2025-01-01 08:28:50.220584631,coregulate
646,High,65.0,A,2025-01-01 08:43:56.220584631,emotion
648,High,65.0,A,2025-01-01 08:20:36.220584631,plan
648,High,65.0,A,2025-01-01 08:40:58.220584631,consensus
648,High,65.0,A,2025-01-01 09:02:18.220584631,discuss
648,High,65.0,A,2025-01-01 09:27:29.220584631,plan
649,High,65.0,A,2025-01-01 08:17:27.220584631,cohesion
649,High,65.0,A,2025-01-01 08:40:23.220584631,coregulate
649,High,65.0,A,2025-01-01 08:56:50.220584631,consensus
649,High,65.0,A,2025-01-01 09:10:08.220584631,consensus
650,High,65.0,A,2025-01-01 08:23:48.220584631,discuss
650,High,65.0,A,2025-01-01 08:44:10.220584631,consensus
651,High,66.0,A,2025-01-01 10:40:30.597671270,coregulate
651,High,66.0,A,2025-01-01 11:09:05.597671270,plan
651,High,66.0,A,2025-01-01 11:23:15.597671270,plan
652,High,66.0,A,2025-01-01 10:35:06.597671270,plan
653,High,66.0,A,2025-01-01 10:39:14.597671270,consensus
653,High,66.0,A,2025-01-01 11:06:00.597671270,cohesion
653,High,66.0,A,2025-01-01 11:29:33.597671270,plan
653,High,66.0,A,2025-01-01 11:51:39.597671270,consensus
653,High,66.0,A,2025-01-01 12:13:11.597671270,cohesion
654,High,66.0,A,2025-01-01 10:30:55.597671270,consensus
654,High,66.0,A,2025-01-01 10:44:48.597671270,coregulate
655,High,66.0,A,2025-01-01 10:35:27.597671270,consensus
655,High,66.0,A,2025-01-01 11:02:05.597671270,consensus
655,High,66.0,A,2025-01-01 11:23:00.597671270,monitor
656,High,66.0,A,2025-01-01 10:31:30.597671270,emotion
656,High,66.0,A,2025-01-01 11:01:49.597671270,cohesion
657,High,66.0,A,2025-01-01 10:32:15.597671270,plan
657,High,66.0,A,2025-01-01 10:49:24.597671270,cohesion
657,High,66.0,A,2025-01-01 11:12:05.597671270,emotion
657,High,66.0,A,2025-01-01 11:36:04.597671270,discuss
657,High,66.0,A,2025-01-01 11:59:16.597671270,plan
658,High,66.0,A,2025-01-01 10:34:40.597671270,discuss
658,High,66.0,A,2025-01-01 10:52:22.597671270,consensus
658,High,66.0,A,2025-01-01 11:20:47.597671270,discuss
658,High,66.0,A,2025-01-01 11:41:34.597671270,consensus
659,High,66.0,A,2025-01-01 10:32:25.597671270,monitor
659,High,66.0,A,2025-01-01 10:55:18.597671270,cohesion
659,High,66.0,A,2025-01-01 11:19:24.597671270,plan
659,High,66.0,A,2025-01-01 11:47:01.597671270,plan
660,High,66.0,A,2025-01-01 10:28:37.597671270,plan
660,High,66.0,A,2025-01-01 10:50:29.597671270,discuss
660,High,66.0,A,2025-01-01 11:05:30.597671270,cohesion
660,High,66.0,A,2025-01-01 11:23:18.597671270,cohesion
660,High,66.0,A,2025-01-01 11:42:17.597671270,consensus
661,High,67.0,A,2025-01-01 08:40:46.679489613,discuss
662,High,67.0,A,2025-01-01 08:51:53.679489613,emotion
662,High,67.0,A,2025-01-01 09:12:24.679489613,coregulate
662,High,67.0,A,2025-01-01 09:27:30.679489613,consensus
662,High,67.0,A,2025-01-01 09:44:03.679489613,discuss
662,High,67.0,A,2025-01-01 10:01:03.679489613,emotion
664,High,67.0,A,2025-01-01 08:34:19.679489613,adapt
664,High,67.0,A,2025-01-01 08:48:15.679489613,adapt
664,High,67.0,A,2025-01-01 09:05:01.679489613,consensus
664,High,67.0,A,2025-01-01 09:17:29.679489613,plan
664,High,67.0,A,2025-01-01 09:35:18.679489613,plan
665,High,67.0,A,2025-01-01 08:44:46.679489613,plan
666,High,67.0,A,2025-01-01 08:37:08.679489613,synthesis
666,High,67.0,A,2025-01-01 08:54:38.679489613,plan
667,High,67.0,A,2025-01-01 08:43:48.679489613,plan
668,High,67.0,A,2025-01-01 08:46:53.679489613,discuss
668,High,67.0,A,2025-01-01 09:10:57.679489613,consensus
668,High,67.0,A,2025-01-01 09:30:59.679489613,consensus
669,High,67.0,A,2025-01-01 08:48:43.679489613,consensus
669,High,67.0,A,2025-01-01 09:15:45.679489613,plan
669,High,67.0,A,2025-01-01 09:37:59.679489613,consensus
670,High,67.0,A,2025-01-01 08:51:59.679489613,consensus
670,High,67.0,A,2025-01-01 09:16:14.679489613,consensus
671,High,68.0,A,2025-01-01 08:48:12.205456495,discuss
671,High,68.0,A,2025-01-01 09:17:24.205456495,consensus
671,High,68.0,A,2025-01-01 09:39:51.205456495,plan
672,High,68.0,A,2025-01-01 08:28:27.205456495,emotion
672,High,68.0,A,2025-01-01 08:52:00.205456495,discuss
673,High,68.0,A,2025-01-01 08:45:58.205456495,discuss
673,High,68.0,A,2025-01-01 09:02:05.205456495,plan
673,High,68.0,A,2025-01-01 09:23:09.205456495,plan
673,High,68.0,A,2025-01-01 09:40:02.205456495,emotion
674,High,68.0,A,2025-01-01 08:34:29.205456495,discuss
674,High,68.0,A,2025-01-01 09:00:39.205456495,coregulate
674,High,68.0,A,2025-01-01 09:19:41.205456495,emotion
675,High,68.0,A,2025-01-01 08:32:11.205456495,cohesion
675,High,68.0,A,2025-01-01 08:54:47.205456495,plan
675,High,68.0,A,2025-01-01 09:16:01.205456495,cohesion
675,High,68.0,A,2025-01-01 09:37:40.205456495,monitor
675,High,68.0,A,2025-01-01 09:58:37.205456495,plan
676,High,68.0,A,2025-01-01 08:27:22.205456495,emotion
676,High,68.0,A,2025-01-01 08:48:31.205456495,discuss
676,High,68.0,A,2025-01-01 09:03:23.205456495,cohesion
677,High,68.0,A,2025-01-01 08:34:39.205456495,cohesion
677,High,68.0,A,2025-01-01 08:53:57.205456495,emotion
677,High,68.0,A,2025-01-01 09:12:09.205456495,plan
677,High,68.0,A,2025-01-01 09:30:38.205456495,consensus
677,High,68.0,A,2025-01-01 09:58:12.205456495,discuss
678,High,68.0,A,2025-01-01 08:30:13.205456495,discuss
678,High,68.0,A,2025-01-01 08:48:17.205456495,consensus
678,High,68.0,A,2025-01-01 09:07:27.205456495,emotion
678,High,68.0,A,2025-01-01 09:27:35.205456495,consensus
678,High,68.0,A,2025-01-01 09:40:27.205456495,emotion
679,High,68.0,A,2025-01-01 08:54:25.205456495,consensus
679,High,68.0,A,2025-01-01 09:08:34.205456495,discuss
679,High,68.0,A,2025-01-01 09:30:58.205456495,adapt
680,High,68.0,A,2025-01-01 08:39:30.205456495,cohesion
680,High,68.0,A,2025-01-01 09:04:51.205456495,discuss
680,High,68.0,A,2025-01-01 09:19:56.205456495,plan
680,High,68.0,A,2025-01-01 09:57:28.205456495,emotion
681,High,69.0,A,2025-01-01 09:31:26.021607161,emotion
681,High,69.0,A,2025-01-01 09:48:07.021607161,consensus
682,High,69.0,A,2025-01-01 09:33:59.021607161,synthesis
683,High,69.0,A,2025-01-01 09:12:41.021607161,consensus
684,High,69.0,A,2025-01-01 09:32:05.021607161,consensus
684,High,69.0,A,2025-01-01 09:55:08.021607161,emotion
684,High,69.0,A,2025-01-01 10:16:13.021607161,coregulate
685,High,69.0,A,2025-01-01 09:18:31.021607161,monitor
686,High,69.0,A,2025-01-01 09:17:46.021607161,plan
686,High,69.0,A,2025-01-01 09:43:13.021607161,coregulate
686,High,69.0,A,2025-01-01 10:00:15.021607161,discuss
686,High,69.0,A,2025-01-01 10:20:44.021607161,consensus
686,High,69.0,A,2025-01-01 10:38:37.021607161,synthesis
687,High,69.0,A,2025-01-01 09:24:14.021607161,cohesion
687,High,69.0,A,2025-01-01 09:45:16.021607161,coregulate
687,High,69.0,A,2025-01-01 10:15:24.021607161,consensus
687,High,69.0,A,2025-01-01 10:33:24.021607161,plan
688,High,69.0,A,2025-01-01 09:18:10.021607161,plan
688,High,69.0,A,2025-01-01 09:37:53.021607161,plan
688,High,69.0,A,2025-01-01 09:55:28.021607161,discuss
688,High,69.0,A,2025-01-01 10:15:06.021607161,cohesion
689,High,69.0,A,2025-01-01 09:28:50.021607161,coregulate
689,High,69.0,A,2025-01-01 09:51:45.021607161,consensus
689,High,69.0,A,2025-01-01 10:13:51.021607161,cohesion
689,High,69.0,A,2025-01-01 10:38:49.021607161,discuss
690,High,69.0,A,2025-01-01 09:19:31.021607161,plan
690,High,69.0,A,2025-01-01 09:36:16.021607161,consensus
690,High,69.0,A,2025-01-01 10:05:48.021607161,emotion
690,High,69.0,A,2025-01-01 10:42:00.021607161,coregulate
691,High,70.0,A,2025-01-01 11:08:27.332336187,emotion
691,High,70.0,A,2025-01-01 11:25:06.332336187,discuss
691,High,70.0,A,2025-01-01 11:45:50.332336187,plan
692,High,70.0,A,2025-01-01 11:09:17.332336187,emotion
692,High,70.0,A,2025-01-01 11:36:35.332336187,discuss
692,High,70.0,A,2025-01-01 11:59:06.332336187,consensus
693,High,70.0,A,2025-01-01 10:48:49.332336187,discuss
693,High,70.0,A,2025-01-01 11:17:40.332336187,plan
693,High,70.0,A,2025-01-01 11:40:36.332336187,consensus
693,High,70.0,A,2025-01-01 12:04:25.332336187,consensus
694,High,70.0,A,2025-01-01 10:55:55.332336187,discuss
694,High,70.0,A,2025-01-01 11:16:12.332336187,consensus
694,High,70.0,A,2025-01-01 11:42:30.332336187,plan
695,High,70.0,A,2025-01-01 10:52:39.332336187,discuss
695,High,70.0,A,2025-01-01 11:16:37.332336187,consensus
696,High,70.0,A,2025-01-01 10:47:14.332336187,discuss
696,High,70.0,A,2025-01-01 11:11:29.332336187,consensus
696,High,70.0,A,2025-01-01 11:36:18.332336187,emotion
696,High,70.0,A,2025-01-01 12:04:30.332336187,discuss
697,High,70.0,A,2025-01-01 10:54:26.332336187,emotion
697,High,70.0,A,2025-01-01 11:13:58.332336187,plan
697,High,70.0,A,2025-01-01 11:31:47.332336187,plan
697,High,70.0,A,2025-01-01 11:48:55.332336187,coregulate
698,High,70.0,A,2025-01-01 11:02:49.332336187,emotion
698,High,70.0,A,2025-01-01 11:25:29.332336187,plan
699,High,70.0,A,2025-01-01 11:05:01.332336187,plan
700,High,70.0,A,2025-01-01 11:00:01.332336187,plan
700,High,70.0,A,2025-01-01 11:16:27.332336187,coregulate
700,High,70.0,A,2025-01-01 11:43:56.332336187,emotion
701,High,71.0,A,2025-01-01 10:25:37.133700371,cohesion
702,High,71.0,A,2025-01-01 10:42:11.133700371,plan
702,High,71.0,A,2025-01-01 11:05:44.133700371,discuss
702,High,71.0,A,2025-01-01 11:33:22.133700371,emotion
703,High,71.0,A,2025-01-01 10:36:31.133700371,monitor
703,High,71.0,A,2025-01-01 10:59:23.133700371,consensus
703,High,71.0,A,2025-01-01 11:24:59.133700371,consensus
703,High,71.0,A,2025-01-01 11:50:20.133700371,plan
703,High,71.0,A,2025-01-01 12:16:17.133700371,consensus
704,High,71.0,A,2025-01-01 10:31:10.133700371,consensus
706,High,71.0,A,2025-01-01 10:37:09.133700371,plan
706,High,71.0,A,2025-01-01 10:58:46.133700371,plan
707,High,71.0,A,2025-01-01 10:27:44.133700371,emotion
707,High,71.0,A,2025-01-01 10:51:20.133700371,consensus
708,High,71.0,A,2025-01-01 10:40:03.133700371,emotion
709,High,71.0,A,2025-01-01 10:29:41.133700371,monitor
709,High,71.0,A,2025-01-01 10:54:22.133700371,discuss
709,High,71.0,A,2025-01-01 11:17:23.133700371,plan
709,High,71.0,A,2025-01-01 11:35:50.133700371,consensus
709,High,71.0,A,2025-01-01 12:12:36.133700371,plan
710,High,71.0,A,2025-01-01 10:36:21.133700371,emotion
710,High,71.0,A,2025-01-01 10:56:53.133700371,emotion
710,High,71.0,A,2025-01-01 11:21:33.133700371,emotion
710,High,71.0,A,2025-01-01 11:43:11.133700371,discuss
710,High,71.0,A,2025-01-01 12:04:46.133700371,discuss
